726.273,161.953,46.035,90.046,84.894,0.000,1,8,1545976,9617608,7334440,54933764
726.273,161.953,46.035,90.046,84.894,0.000,1,8,1545976,9617608,7334440,54933764
726.273,161.953,46.035,90.046,84.894,0.000,1,8,1545976,9617608,7334440,54933764
726.270,161.953,46.033,90.046,84.890,0.000,1,8,1545976,9617608,7334440,54933764
726.124,161.953,45.914,90.046,84.696,0.000,1,8,1545976,9617608,7334440,54933764
724.235,161.953,44.295,90.046,82.123,0.000,1,8,1545976,9617608,7334440,54933764
721.015,161.953,41.163,90.046,77.478,0.000,1,8,1545976,9617608,7334440,54933764
717.757,161.953,37.402,90.046,72.333,0.000,1,8,1545976,9617608,7334440,54933764
716.344,161.953,35.535,90.046,69.911,0.000,1,8,1545976,9617608,7334440,54933764
713.608,161.953,31.375,90.046,64.762,0.000,1,8,1545976,9617608,7334440,54933764
711.372,161.953,27.224,90.046,59.887,0.000,1,8,1545976,9617608,7334440,54933764
709.487,161.953,22.877,90.046,54.991,0.000,1,8,1545976,9617608,7334440,54933764
708.593,161.953,20.365,90.046,52.234,0.000,1,8,1545976,9617608,7334440,54933764
707.236,161.953,15.516,90.046,47.030,0.000,1,8,1545976,9617608,7334440,54933764
706.365,161.953,10.857,90.046,42.131,0.000,1,8,1545976,9617608,7334440,54933764
705.880,161.953,5.844,90.046,36.927,0.000,1,8,1545976,9617608,7334440,54933764
705.809,161.953,3.475,90.046,34.476,0.000,1,8,1545976,9617608,7334440,54933764
705.995,161.953,-1.557,90.046,29.272,0.000,1,8,1545976,9617608,7334440,54933764
706.586,161.953,-6.260,90.046,24.373,0.000,1,8,1545976,9617608,7334440,54933764
707.650,161.953,-11.176,90.046,19.172,0.000,1,8,1545976,9617608,7334440,54933764
708.356,161.953,-13.376,90.046,16.673,0.000,1,8,1545976,9617608,7334440,54933764
709.389,161.953,-14.298,90.046,14.317,0.000,1,8,1545976,9617608,7334440,54933764
710.042,161.953,-12.128,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
710.665,161.953,-9.648,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
711.016,161.953,-8.253,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
711.639,161.953,-5.774,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
712.301,161.953,-3.139,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
712.963,161.954,-0.505,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
713.274,161.954,0.735,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
713.898,161.954,3.215,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
714.560,161.954,5.849,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
715.183,161.954,8.329,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
715.494,161.954,9.568,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
716.157,161.954,12.203,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
716.780,161.954,14.682,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
717.403,161.954,17.162,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
717.714,161.954,18.402,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
718.377,161.954,21.036,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
719.000,161.954,23.516,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
719.623,161.954,25.995,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
719.934,161.954,27.235,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
720.597,161.955,29.870,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
721.220,161.955,32.349,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
721.882,161.955,34.984,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
722.193,161.955,36.224,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
722.817,161.955,38.703,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
723.440,161.955,41.183,90.046,14.116,0.000,1,8,1545976,9617608,7334440,54933764
723.575,161.955,42.978,90.046,13.528,0.000,1,8,1545976,9617608,7334440,54933764
722.742,161.955,42.709,90.046,12.108,0.000,1,8,1545976,9617608,7334440,54933764
719.660,161.955,39.683,90.046,7.421,0.000,1,8,1545976,9617608,7334440,54933764
716.698,161.955,36.020,90.046,2.550,0.000,1,8,1545976,9617608,7334440,54933764
713.904,161.955,31.868,90.046,-2.623,0.000,1,8,1545976,9617608,7334440,54933764
712.721,161.955,29.831,90.046,-5.059,0.000,1,8,1545976,9617608,7334440,54933764
710.620,161.955,25.615,90.046,-9.928,0.000,1,8,1545976,9617608,7334440,54933764
708.883,161.955,21.232,90.046,-14.801,0.000,1,8,1545976,9617608,7334440,54933764
707.451,161.955,16.425,90.046,-19.987,0.000,1,8,1545976,9617608,7334440,54933764
706.929,161.955,14.121,90.046,-22.427,0.000,1,8,1545976,9617608,7334440,54933764
706.180,161.955,9.458,90.046,-27.310,0.000,1,8,1545976,9617608,7334440,54933764
705.831,161.955,4.747,90.046,-32.192,0.000,1,8,1545976,9617608,7334440,54933764
705.883,161.955,0.025,90.046,-37.075,0.000,1,8,1545976,9617608,7334440,54933764
706.060,161.955,-2.331,90.046,-39.516,0.000,1,8,1545976,9617608,7334440,54933764
706.768,161.955,-7.299,90.046,-44.703,0.000,1,8,1545976,9617608,7334440,54933764
707.872,161.955,-12.003,90.046,-49.698,0.000,1,8,1545976,9617608,7334440,54933764
708.633,161.955,-14.491,90.046,-52.387,0.000,1,8,1545976,9617608,7334440,54933764
708.710,161.955,-14.717,90.046,-52.633,0.000,1,8,1545976,9617608,7334440,54933764
