666.000,100.000,10.000,90.048,84.893,0.002,1,8,11747188,19228232,15723620,155522676
653.637,100.001,-4.158,90.045,65.369,-0.001,1,8,11747188,19228232,15723620,155522676
648.605,100.002,-14.828,90.046,53.154,0.001,1,8,11747188,19228232,15723620,155522676
647.237,100.008,-19.360,90.046,48.253,0.000,1,8,11747188,19228232,15723620,155522676
645.635,100.001,-36.408,90.046,30.496,-0.001,1,8,11747188,19228232,15723620,155522676
648.907,100.005,-50.500,90.047,14.624,0.000,1,8,11747188,19228232,15723620,155522676
662.931,100.005,4.221,90.045,14.115,0.000,1,8,11747188,19228232,15723620,155522676
663.105,100.010,6.974,90.047,13.157,0.000,1,8,11747188,19228232,15723620,155522676
654.735,100.007,-2.423,90.046,-0.493,0.000,1,8,11747188,19228232,15723620,155522676
645.608,100.008,-36.007,90.047,-37.075,-0.001,1,8,11747188,19228232,15723620,155522676
